AddressID,AddressLine1,AddressLine2,City,StateProvinceID,StateProvinceCode,StateProvinceName,PostalCode,CountryRegionCode,CountryRegionName,AddressRowGUID,AddressModifiedDate
66,4775 Kentucky Dr.,Unit E,Monroe,79,WA,Washington,98272,US,United States,{462876DD-B30C-4E9B-A0AD-67A0E14986C6},2014-05-27T00:00:00.000Z
67,4734 Sycamore Court,,Monroe,79,WA,Washington,98272,US,United States,{F6A0BC36-9C6E-4395-A7D5-8F31AD3775F4},2008-12-20T00:00:00.000Z
68,896 Southdale,,Monroe,79,WA,Washington,98272,US,United States,{BFF6C765-A8EA-4F40-9C87-43C8829EB396},2009-02-26T00:00:00.000Z
69,2275 Valley Blvd.,,Monroe,79,WA,Washington,98272,US,United States,{192987FC-CA4B-421A-8EA9-52ED8EED3D32},2009-01-14T00:00:00.000Z
70,1792 Belmont Rd.,,Monroe,79,WA,Washington,98272,US,United States,{5F659DE9-3A31-41D5-BB92-EA0D34486C83},2008-12-02T00:00:00.000Z
71,5734 Ashford Court,,Monroe,79,WA,Washington,98272,US,United States,{5CD0EDD1-7841-49C9-AEBB-69ED1CD2989C},2008-02-13T00:00:00.000Z
72,5030 Blue Ridge Dr.,,Monroe,79,WA,Washington,98272,US,United States,{51711CD3-947C-4666-882F-A50943E12339},2009-02-06T00:00:00.000Z
73,158 Walnut Ave,,Monroe,79,WA,Washington,98272,US,United States,{2AD59424-B8FC-4957-82F7-62C11DD89235},2009-02-07T00:00:00.000Z
74,8310 Ridge Circle,,Monroe,79,WA,Washington,98272,US,United States,{82780FDB-8DF5-4334-9994-2D306ECC73E1},2008-11-30T00:00:00.000Z
75,3747 W. Landing Avenue,,Monroe,79,WA,Washington,98272,US,United States,{05524AB0-4696-4670-8D2F-580B6A5DF760},2009-02-28T00:00:00.000Z
77,9693 Mellowood Street,,Duvall,79,WA,Washington,98019,US,United States,{C83B3A62-3561-4378-B307-540451AC23BD},2008-02-20T00:00:00.000Z
79,5086 Nottingham Place,,Duvall,79,WA,Washington,98019,US,United States,{83393058-231C-4D1E-863A-88385D126810},2010-01-17T00:00:00.000Z
80,3977 Central Avenue,,Duvall,79,WA,Washington,98019,US,United States,{30A7AD1E-78F0-4F04-83EE-2CD1C37D59A5},2009-02-02T00:00:00.000Z
82,8463 Vista Avenue,,Duvall,79,WA,Washington,98019,US,United States,{C2AE1EA5-4F3C-413C-8810-4185EE46BB96},2009-02-21T00:00:00.000Z
83,5379 Treasure Island Way,# 14,Duvall,79,WA,Washington,98019,US,United States,{F229A37B-C8D9-4E4A-99BB-4D12715A2F5E},2009-02-04T00:00:00.000Z
84,3421 Bouncing Road,,Duvall,79,WA,Washington,98019,US,United States,{83B10347-08DC-4E5E-8A94-60DEB34D92A7},2008-12-01T00:00:00.000Z
87,1411 Ranch Drive,,Carnation,79,WA,Washington,98014,US,United States,{B7AD6512-9B80-4FDB-8EBB-B9934B211CEA},2009-02-06T00:00:00.000Z
89,3074 Arbor Drive,,Carnation,79,WA,Washington,98014,US,United States,{BF8E2FBE-1BC0-4643-9764-2903C86438EC},2008-12-14T00:00:00.000Z
90,9752 Jeanne Circle,,Carnation,79,WA,Washington,98014,US,United States,{5582D57F-9E56-4D15-8633-633206D2A182},2010-01-09T00:00:00.000Z
95,1220 Bradford Way,,Seattle,79,WA,Washington,98104,US,United States,{EF7470D7-D3CE-4E30-AE81-6E1F7752134E},2008-12-08T00:00:00.000Z
97,2639 Anchor Court,,Seattle,79,WA,Washington,98104,US,United States,{9C3D0B0D-E3B3-4696-B0EB-A90356CB8ACC},2014-02-07T00:00:00.000Z
98,502 Alexander Pl.,,Seattle,79,WA,Washington,98104,US,United States,{B3D67582-A180-42AD-BE0D-E8FAC4080354},2009-01-25T00:00:00.000Z
99,5802 Ampersand Drive,,Seattle,79,WA,Washington,98104,US,United States,{137CC1BA-089A-4E2D-91BF-7480802A7E00},2008-12-31T00:00:00.000Z
100,5125 Cotton Ct.,,Seattle,79,WA,Washington,98104,US,United States,{AB6BCC20-67D3-4A26-BA02-CDC917C2DEE4},2009-02-03T00:00:00.000Z
102,3029 Pastime Dr,# 2,Seattle,79,WA,Washington,98104,US,United States,{5E77CA8D-72D4-4572-8F88-1A1A5A7969F0},2009-01-04T00:00:00.000Z
104,9964 North Ridge Drive,,Seattle,79,WA,Washington,98104,US,United States,{3B560935-AD49-458D-9C58-3D09C4B1EC3E},2009-01-29T00:00:00.000Z
105,1619 Stillman Court,,Seattle,79,WA,Washington,98104,US,United States,{3A7BAABE-A265-43DE-86E1-CFE6EA60E3B0},2008-12-19T00:00:00.000Z
106,2144 San Rafael,,Seattle,79,WA,Washington,98104,US,United States,{E0D82A90-FAE8-43A9-A98D-4F6512E57709},2009-01-05T00:00:00.000Z
107,7403 N. Broadway,,Seattle,79,WA,Washington,98104,US,United States,{C9FE9DD9-6867-44FC-9C5A-07DBC9CA6F7F},2009-01-01T00:00:00.000Z
109,874 Olivera Road,,Seattle,79,WA,Washington,98104,US,United States,{F868AAE1-DACB-4606-88C4-EB07F4492629},2010-02-24T00:00:00.000Z
110,1064 Slow Creek Road,,Seattle,79,WA,Washington,98104,US,United States,{184AD4A1-45B8-4910-A2B2-A9E2A658B07C},2008-12-08T00:00:00.000Z
113,1102 Ravenwood,,Seattle,79,WA,Washington,98104,US,United States,{8A12573D-D7C2-4C04-BBB1-A2F050626670},2009-12-15T00:00:00.000Z
114,1398 Yorba Linda,,Seattle,79,WA,Washington,98104,US,United States,{C32CA551-349E-42FD-AB0B-6170E7F0B516},2009-02-08T00:00:00.000Z
116,8290 Margaret Ct.,,Seattle,79,WA,Washington,98104,US,United States,{DB4FAB47-ED99-45B0-9064-3AA30F94D74D},2009-01-10T00:00:00.000Z
118,136 Balboa Court,,Seattle,79,WA,Washington,98104,US,United States,{E8D35BFA-25AE-422E-B9E9-1D4F4AEA18CC},2008-12-25T00:00:00.000Z
119,7439 Laguna Niguel,,Seattle,79,WA,Washington,98104,US,United States,{E09B80E3-DD7F-4DD5-A930-3F1DEE324F48},2008-11-28T00:00:00.000Z
121,6578 Woodhaven Ln.,,Seattle,79,WA,Washington,98104,US,United States,{84EAAA89-FDB6-492B-AD96-76793872C81B},2008-11-26T00:00:00.000Z
123,6843 San Simeon Dr.,,Seattle,79,WA,Washington,98104,US,United States,{27CE20F5-6770-4DCC-9B57-EC895A745553},2009-01-26T00:00:00.000Z
124,7616 Honey Court,,Seattle,79,WA,Washington,98104,US,United States,{6A85821B-1E54-41E7-BB10-25FEAF5A63E8},2008-12-05T00:00:00.000Z
125,931 Corte De Luna,,Seattle,79,WA,Washington,98104,US,United States,{2C9D61C7-2185-45C3-B20E-04AB9CADFF7A},2008-12-08T00:00:00.000Z
129,5025 Holiday Hills,,Seattle,79,WA,Washington,98104,US,United States,{94D5BD03-6949-405D-B0DF-7AC5F278081F},2008-12-26T00:00:00.000Z
130,5376 Catanzaro Way,,Seattle,79,WA,Washington,98104,US,United States,{AD7C7F01-B283-41F1-B8F1-3AEBFE50FD18},2009-02-25T00:00:00.000Z
131,504 O St.,,Edmonds,79,WA,Washington,98020,US,United States,{E858BEE0-02AD-4BAB-BC2B-6A66DD046E7B},2013-12-31T00:00:00.000Z
134,6057 Hill Street,,Edmonds,79,WA,Washington,98020,US,United States,{B0F69A8C-1C4E-4A41-A710-0BB1865D85AA},2008-12-15T00:00:00.000Z
135,2812 Mazatlan,,Edmonds,79,WA,Washington,98020,US,United States,{E55266A9-FB17-419F-970D-F96EE2E91F7B},2009-02-19T00:00:00.000Z
136,172 Turning Dr.,,Edmonds,79,WA,Washington,98020,US,United States,{37C96B81-2E9C-4D4D-BEAE-44ABA1854C47},2008-12-12T00:00:00.000Z
138,2059 Clay Rd,,Edmonds,79,WA,Washington,98020,US,United States,{A158113B-AC84-4A89-8903-A6DD5F10CE82},2008-12-28T00:00:00.000Z
141,3281 Hillview Dr.,,Edmonds,79,WA,Washington,98020,US,United States,{ACE0C24A-95B6-4F08-B223-1A39C64E9051},2008-12-10T00:00:00.000Z
143,7511 Cooper Dr.,,Edmonds,79,WA,Washington,98020,US,United States,{A6D5094A-E523-45A8-ABE5-0AFC2E7B6FC1},2010-02-16T00:00:00.000Z
144,9825 Coralie Drive,,Edmonds,79,WA,Washington,98020,US,United States,{716CF949-C005-4255-AE10-A36A0E905FA2},2009-01-06T00:00:00.000Z
145,8411 Mt. Orange Place,,Edmonds,79,WA,Washington,98020,US,United States,{F7053382-C9F1-45BF-A0BD-878FE976208F},2008-12-12T00:00:00.000Z
147,1061 Buskrik Avenue,,Edmonds,79,WA,Washington,98020,US,United States,{69B366B3-533E-4F15-9D75-588789548DD0},2009-03-01T00:00:00.000Z
149,3026 Anchor Drive,,Edmonds,79,WA,Washington,98020,US,United States,{0BFEB74B-804D-4A03-B94D-5812F3DF69A8},2010-01-22T00:00:00.000Z
150,7338 Green St.,,Edmonds,79,WA,Washington,98020,US,United States,{A1D9A607-D8E3-4402-9C5C-03D1131ED99B},2009-02-19T00:00:00.000Z
151,2038 Encino Drive,,Edmonds,79,WA,Washington,98020,US,United States,{08CA24AF-10D0-4AC6-8E70-A6387ECDB91B},2009-01-24T00:00:00.000Z
153,9277 Country View Lane,,Edmonds,79,WA,Washington,98020,US,United States,{7D7DA7BE-B880-411D-88D2-521B5CCF8D25},2008-01-26T00:00:00.000Z
156,8684 Military East,,Bellevue,79,WA,Washington,98004,US,United States,{5A51864D-A250-4FEC-8FB5-CEBE85C124B7},2008-11-25T00:00:00.000Z
158,6058 Hill Street,# 4,Bellevue,79,WA,Washington,98004,US,United States,{CACF831D-22DD-4E2B-A377-E11A89D2D526},2009-12-18T00:00:00.000Z
160,3454 Bel Air Drive,,Bellevue,79,WA,Washington,98004,US,United States,{F5C14AE9-EDCF-49E4-9E4D-8F24731C64AA},2008-12-30T00:00:00.000Z
161,3067 Maya,,Bellevue,79,WA,Washington,98004,US,United States,{FE628A3E-E504-49EE-A556-9634C06CC432},2010-01-25T00:00:00.000Z
162,3197 Thornhill Place,,Bellevue,79,WA,Washington,98004,US,United States,{C2F65EA2-3BD2-4A3E-9752-CE92BAB74BD7},2008-12-22T00:00:00.000Z
166,3670 All Ways Drive,,Bellevue,79,WA,Washington,98004,US,United States,{89270EF3-86E4-41E9-B3D3-86149F08CF05},2008-11-24T00:00:00.000Z
167,7221 Peachwillow Street,,Bellevue,79,WA,Washington,98004,US,United States,{29024B91-F4E4-40B1-81BE-7F2B23A24FF5},2010-02-25T00:00:00.000Z
170,7902 Grammercy Lane,Unit A,Bellevue,79,WA,Washington,98004,US,United States,{5C44745C-D11A-4F11-B9BC-345D4E064780},2009-12-04T00:00:00.000Z
171,8668 Via Neruda,,Bellevue,79,WA,Washington,98004,US,United States,{F84F334A-19E9-4A44-952E-A857D027E9C6},2009-02-23T00:00:00.000Z
172,4777 Rockne Drive,,Bellevue,79,WA,Washington,98004,US,United States,{FFDAF6BD-C84A-4082-9A70-7F0CC6FBBE82},2009-01-24T00:00:00.000Z
173,620 Woodside Ct.,,Bellevue,79,WA,Washington,98004,US,United States,{B6172E5E-CD95-4B38-8AA6-F826A6EEF24C},2010-12-18T00:00:00.000Z
174,6307 Greenbelt Way,,Bellevue,79,WA,Washington,98004,US,United States,{0AE0D184-CB75-42CE-AB20-C2FC57DB45B5},2011-02-07T00:00:00.000Z
175,3284 S. Blank Avenue,,Bellevue,79,WA,Washington,98004,US,United States,{C23064B1-CFFB-41D6-ABA5-BAFA076C70C7},2008-12-18T00:00:00.000Z
176,8751 Norse Drive,,Bellevue,79,WA,Washington,98004,US,United States,{A313E877-EBD4-4A8C-8F0A-ED20A645A6ED},2009-12-28T00:00:00.000Z
180,2947 Vine Lane,,Bellevue,79,WA,Washington,98004,US,United States,{7635D2DA-AD3F-47F8-AFE0-6A5A25127D03},2010-01-24T00:00:00.000Z
181,9320 Teakwood Dr.,,Bellevue,79,WA,Washington,98004,US,United States,{78153C31-9B7B-414B-9A68-51E892FB993C},2009-01-07T00:00:00.000Z
184,5678 Clear Court,,Bellevue,79,WA,Washington,98004,US,United States,{6B78A1A0-5821-43E1-AE51-547AD9B4C996},2009-02-09T00:00:00.000Z
186,332 Laguna Niguel,,Bellevue,79,WA,Washington,98004,US,United States,{8915B11C-8A2D-44EE-B2A9-7C6982739BFE},2008-12-17T00:00:00.000Z
187,7808 Brown St.,,Bellevue,79,WA,Washington,98004,US,United States,{1CCD2F45-1BEE-4F78-BA59-A6F969C7DA71},2009-01-09T00:00:00.000Z
188,6774 Bonanza,,Bellevue,79,WA,Washington,98004,US,United States,{00770CCC-E264-4115-9E0C-D31734F70360},2008-12-31T00:00:00.000Z
194,2095 Sierra Drive,,Sammamish,79,WA,Washington,98074,US,United States,{2812A3AB-3EAA-4898-A176-36B6C5953D1C},2013-10-14T00:00:00.000Z
195,4444 Pepper Way,,Sammamish,79,WA,Washington,98074,US,United States,{5FD563B6-9349-4AA4-813B-72D96714EC7D},2009-02-27T00:00:00.000Z
196,4525 Benedict Ct.,,Sammamish,79,WA,Washington,98074,US,United States,{D52A20AB-B134-4205-B5E2-25B700BB5722},2008-12-18T00:00:00.000Z
198,1962 Ferndale Lane,,Sammamish,79,WA,Washington,98074,US,United States,{CF902968-4C87-4492-8C3B-BF12F42DEF75},2009-01-19T00:00:00.000Z
199,5263 Etcheverry Dr,,Sammamish,79,WA,Washington,98074,US,United States,{01C701DE-BA78-4B2C-BC7E-2CF8922C7771},2009-11-26T00:00:00.000Z
200,2473 Orchard Way,,Sammamish,79,WA,Washington,98074,US,United States,{6D1B4FA9-5D00-4481-9561-0AEA008915F7},2009-01-09T00:00:00.000Z
201,6202 Seeno St.,,Sammamish,79,WA,Washington,98074,US,United States,{AD2B250D-5DD9-4BA4-AC59-8CE487D4A77F},2013-09-05T00:00:00.000Z
202,4096 San Remo,,Sammamish,79,WA,Washington,98074,US,United States,{494A6C49-3EA7-4A3D-BFF8-F727F565E393},2008-12-21T00:00:00.000Z
203,7086 O St.,,Sammamish,79,WA,Washington,98074,US,United States,{5A272060-CDB3-4D4A-BE2F-AF143F4E72D4},2009-12-30T00:00:00.000Z
204,4310 Kenston Dr.,,Sammamish,79,WA,Washington,98074,US,United States,{7E585905-3991-42BF-8C51-1F0E40F48D28},2010-01-10T00:00:00.000Z
208,9006 Woodside Way,,Redmond,79,WA,Washington,98052,US,United States,{82094057-24A1-482C-ADCA-B44D40C1483A},2008-03-21T00:00:00.000Z
213,9322 Driving Drive,,Redmond,79,WA,Washington,98052,US,United States,{7A2C4361-7DA9-45D8-8CEF-59F730A9ABCA},2010-01-15T00:00:00.000Z
214,3768 Door Way,,Redmond,79,WA,Washington,98052,US,United States,{8C938507-C67C-4E5C-963C-A93FE707980F},2007-12-13T00:00:00.000Z
215,101 Candy Rd.,,Redmond,79,WA,Washington,98052,US,United States,{B27D7D52-BD02-4DE4-B0E6-AC825F98B60D},2010-03-02T00:00:00.000Z
216,2427 Notre Dame Ave.,,Redmond,79,WA,Washington,98052,US,United States,{0B20A74B-912A-47C2-9758-0791BFAA4DAA},2010-12-28T00:00:00.000Z
217,1960 Via Catanzaro,,Redmond,79,WA,Washington,98052,US,United States,{63373680-A60F-48B8-9C38-3B4861D14229},2013-10-13T00:00:00.000Z
219,3397 Rancho View Drive,,Redmond,79,WA,Washington,98052,US,United States,{DA96E22B-CE18-4FDB-9FFE-4DC094CE0A42},2010-12-16T00:00:00.000Z
220,4909 Poco Lane,,Redmond,79,WA,Washington,98052,US,United States,{5C0CAC7C-FD6C-44AE-8C34-CC64EC495034},2008-12-07T00:00:00.000Z
221,7297 RisingView,,Redmond,79,WA,Washington,98052,US,United States,{0D34F4AF-0E68-472E-B33F-4BD11AE3D91F},2008-12-09T00:00:00.000Z
226,2482 Buckingham Dr.,,Redmond,79,WA,Washington,98052,US,United States,{1BF14F43-C05B-4841-A9FF-B42785B7BC1F},2009-02-18T00:00:00.000Z
228,9241 St George Dr.,,Everett,79,WA,Washington,98201,US,United States,{91EE89FC-37EC-4121-A9D5-94EC64F4B3F0},2009-01-20T00:00:00.000Z
229,3928 San Francisco,,Everett,79,WA,Washington,98201,US,United States,{7716EF76-94AA-47E9-BDDB-102BBFD59BBB},2009-01-05T00:00:00.000Z
231,181 Gaining Drive,,Everett,79,WA,Washington,98201,US,United States,{128D138D-3A13-4B00-81E3-5B2CE1AE782B},2008-11-24T00:00:00.000Z
234,7883 Missing Canyon Court,,Everett,79,WA,Washington,98201,US,United States,{00CBE469-F60B-424F-9A72-E58A32BE138C},2007-01-19T00:00:00.000Z
237,5242 Marvelle Ln.,,Everett,79,WA,Washington,98201,US,United States,{25318A45-FCD1-4FE6-B20C-A397C72C334E},2010-03-03T00:00:00.000Z
238,4098 Woodcrest Dr.,,Everett,79,WA,Washington,98201,US,United States,{9D179A61-A9E7-4802-8099-764227043D94},2013-08-03T00:00:00.000Z
239,8624 Pepper Way,,Everett,79,WA,Washington,98201,US,United States,{F2A2D98B-2337-4748-9191-FE421D057DF1},2009-02-26T00:00:00.000Z
240,2176 Apollo Way,,Everett,79,WA,Washington,98201,US,United States,{1DCCF2C8-B08D-42C1-836F-C1EE9CCFFF6F},2007-12-30T00:00:00.000Z
241,1962 Cotton Ct.,,Everett,79,WA,Washington,98201,US,United States,{478AA4FD-3C98-4C71-88A1-7A6B4164C6FA},2008-12-02T00:00:00.000Z
242,1362 Somerset Place,,Everett,79,WA,Washington,98201,US,United States,{CE971EC5-A2E1-43E2-AC74-97F5BB1D8679},2009-02-17T00:00:00.000Z
244,3665 Oak Creek Ct.,,Everett,79,WA,Washington,98201,US,United States,{683FF6C4-EE9F-4A7C-B80B-C6E1A60891E4},2009-02-24T00:00:00.000Z
245,7640 First Ave.,,Everett,79,WA,Washington,98201,US,United States,{5FD72A8B-9D97-4309-BDF0-CD7A7BB02BB8},2008-12-11T00:00:00.000Z
247,2294 West 39th St.,,Everett,79,WA,Washington,98201,US,United States,{369EF5BB-AF9D-4493-99B5-B9A1AC61E985},2009-02-24T00:00:00.000Z
248,1400 Gate Drive,,Newport Hills,79,WA,Washington,98006,US,United States,{20F99909-ADF9-4500-A697-1B6DFE3881E9},2009-02-01T00:00:00.000Z
249,4350 Minute Dr.,,Newport Hills,79,WA,Washington,98006,US,United States,{A120E049-AECA-4A01-8F05-B36301016B7C},2009-01-07T00:00:00.000Z
252,9687 Shakespeare Drive,,Newport Hills,79,WA,Washington,98006,US,United States,{8CA15BE4-C0B3-4A92-AED3-B65B9B1FAD92},2008-12-18T00:00:00.000Z
254,3030 Blackburn Ct.,,Newport Hills,79,WA,Washington,98006,US,United States,{004F9226-E61F-4EEF-BBAD-8276B1BE3562},2008-12-25T00:00:00.000Z
256,9605 Pheasant Circle,,Gold Bar,79,WA,Washington,98251,US,United States,{A0BC68DB-F094-4066-B3B7-9B65128371B9},2009-01-23T00:00:00.000Z
260,3884 Beauty Street,# 14,Gold Bar,79,WA,Washington,98251,US,United States,{9F9D6796-675A-4619-8F37-EDA885DB931E},2009-02-04T00:00:00.000Z
261,1748 Bird Drive,,Index,79,WA,Washington,98256,US,United States,{FDD3E025-386A-4124-9002-D53D8984F261},2010-02-28T00:00:00.000Z
263,3514 Sunshine,,Index,79,WA,Washington,98256,US,United States,{09051AB3-EB32-4551-981D-29F7B311587D},2010-02-09T00:00:00.000Z
264,1245 Clay Road,,Index,79,WA,Washington,98256,US,United States,{AB87F9E7-412B-486C-863F-3A237F1ADFF9},2009-03-01T00:00:00.000Z
265,3127 El Camino Drive,,Index,79,WA,Washington,98256,US,United States,{2A9BE420-6D00-4CE8-BBE4-00A73B78A587},2009-02-02T00:00:00.000Z
267,1144 Paradise Ct.,,Issaquah,79,WA,Washington,98027,US,United States,{E315154C-70D1-44EF-B123-0A85C6BE3246},2009-01-10T00:00:00.000Z
270,6580 Poor Ridge Court,,Issaquah,79,WA,Washington,98027,US,United States,{7AB40626-3D83-4073-A8FC-E82D788EC400},2008-11-27T00:00:00.000Z
272,1921 Ranch Road,,Issaquah,79,WA,Washington,98027,US,United States,{C87B38F6-A249-4C3B-A507-1306BDE99B1D},2009-01-04T00:00:00.000Z
273,3848 East 39th Street,,Issaquah,79,WA,Washington,98027,US,United States,{E7CBE0C1-996E-47FE-8A48-E6B003D1E5F7},2009-01-27T00:00:00.000Z
275,989 Crown Ct,,Issaquah,79,WA,Washington,98027,US,United States,{8A882A09-430E-4D6D-878C-EC281147EBE4},2009-02-27T00:00:00.000Z
276,3333 Madhatter Circle,,Issaquah,79,WA,Washington,98027,US,United States,{4D1B4626-E935-49DD-8A9C-A73A8D06101A},2008-12-09T00:00:00.000Z
277,342 San Simeon,,Issaquah,79,WA,Washington,98027,US,United States,{A1A8F159-2953-4A4E-896D-C0511FE0BB01},2008-12-28T00:00:00.000Z
278,9314 Icicle Way,,Issaquah,79,WA,Washington,98027,US,United States,{CC95A37B-31A6-4C3E-9E84-C806E16B10AB},2009-01-15T00:00:00.000Z
281,7985 Center Street,,Renton,79,WA,Washington,98055,US,United States,{3E779D84-0A84-4BA3-B62E-B3DE594481A3},2008-12-21T00:00:00.000Z
282,5980 Icicle Circle,Unit H,Renton,79,WA,Washington,98055,US,United States,{F32EB450-1220-461A-9CC5-3366ED213517},2010-01-16T00:00:00.000Z
284,9495 Limewood Place,,Renton,79,WA,Washington,98055,US,United States,{E9F9E451-8E14-4403-A628-BD05A6FE11CD},2009-02-21T00:00:00.000Z
286,5670 Bel Air Dr.,,Renton,79,WA,Washington,98055,US,United States,{74E8BF7F-4D0E-43AB-8937-81944DD8BD4E},2013-12-16T00:00:00.000Z
287,7165 Brock Lane,,Renton,79,WA,Washington,98055,US,United States,{E6873EF7-439C-4285-A911-85C9DFF752B4},2011-01-11T00:00:00.000Z
