WorkOrderID	ProductID	OrderQty	StockedQty	ScrappedQty	StartDate	EndDate	DueDate	ScrapReasonID	ModifiedDate
42690	779	2	2	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42691	780	1	1	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42692	781	2	2	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42693	783	2	2	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42694	784	2	2	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42695	794	1	1	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42696	796	1	1	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42697	799	1	1	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42698	955	1	1	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42699	960	1	1	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42700	967	1	1	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42701	977	1	1	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42702	981	1	1	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42703	984	1	1	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42704	988	2	2	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42705	992	1	1	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42706	999	1	1	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42707	514	5	5	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42708	516	9	9	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42709	517	2	2	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42710	518	1	1	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42711	519	2	2	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42712	520	1	1	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42713	522	2	2	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42714	680	1	1	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42715	722	1	1	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42716	738	1	1	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42717	739	1	1	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42718	742	2	2	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42719	743	2	2	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42720	746	2	2	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42721	748	2	2	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42722	805	7	7	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42723	806	13	13	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42724	807	2	2	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42725	808	5	5	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42726	810	9	9	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42727	811	2	2	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42728	812	1	1	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42729	813	2	2	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42730	815	5	5	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42731	816	9	9	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42732	818	2	2	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42733	819	1	1	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42734	820	2	2	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42735	821	3	3	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42736	823	5	5	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42737	824	9	9	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42738	826	2	2	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42739	827	1	1	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42740	828	2	2	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42741	829	3	3	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42742	834	1	1	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42743	839	1	1	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42744	888	1	1	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42745	891	1	1	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42746	894	22	22	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42747	898	1	1	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42748	904	1	1	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42749	920	2	2	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42750	926	1	1	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42751	944	1	1	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42752	945	22	22	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42753	946	1	1	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42754	947	2	2	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42755	949	7	7	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42756	950	13	13	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42757	951	2	2	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42758	994	9	9	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42759	995	9	9	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42760	996	4	4	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42761	3	220	220	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42762	324	44	44	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42763	327	22	22	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42764	328	28	28	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42765	329	10	10	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42766	330	6	6	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42767	398	22	22	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42768	399	22	22	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42769	400	14	14	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42770	401	30	30	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42771	529	22	22	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42772	532	88	88	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42773	533	22	22	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42774	534	22	22	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42775	802	7	7	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42776	803	2	2	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42777	804	13	13	0	2013-08-11 00:00:00	2013-09-04 00:00:00	2013-08-22 00:00:00		2013-09-04 00:00:00
42778	316	44	44	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42779	331	44	44	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42780	350	22	22	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42781	531	22	22	0	2013-08-11 00:00:00	2013-08-21 00:00:00	2013-08-22 00:00:00		2013-08-21 00:00:00
42782	780	2	2	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42783	783	2	2	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42784	796	1	1	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42785	798	1	1	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42786	799	1	1	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42787	801	1	1	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42788	954	1	1	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42789	957	1	1	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42790	970	2	2	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42791	975	1	1	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42792	977	1	1	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42793	981	2	2	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42794	989	1	1	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42795	990	1	1	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42796	997	1	1	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42797	998	2	2	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42798	999	2	2	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42799	514	4	4	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42800	516	4	4	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42801	517	6	6	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42802	518	4	4	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42803	519	1	1	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42804	521	2	2	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42805	522	2	2	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42806	680	1	1	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42807	722	1	1	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42808	736	1	1	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42809	737	2	2	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42810	738	2	2	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42811	739	2	2	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42812	743	2	2	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42813	805	8	8	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42814	806	13	13	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42815	807	2	2	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42816	808	4	4	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42817	810	4	4	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42818	811	6	6	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42819	812	4	4	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42820	813	1	1	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42821	815	4	4	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42822	816	4	4	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42823	818	6	6	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42824	819	4	4	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42825	820	1	1	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42826	821	4	4	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42827	823	4	4	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42828	824	4	4	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42829	826	6	6	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42830	827	4	4	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42831	828	1	1	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42832	829	4	4	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42833	833	1	1	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42834	834	1	1	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42835	835	1	1	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42836	836	1	1	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42837	885	1	1	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42838	887	1	1	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42839	890	2	2	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42840	894	23	23	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42841	904	2	2	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42842	924	1	1	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42843	943	1	1	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42844	945	23	23	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42845	947	4	4	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42846	949	8	8	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42847	950	13	13	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42848	951	2	2	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42849	994	13	13	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42850	995	7	7	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42851	996	3	3	0	2013-08-12 00:00:00	2013-08-23 00:00:00	2013-08-23 00:00:00		2013-08-23 00:00:00
42852	3	230	230	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42853	324	46	46	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42854	327	23	23	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42855	328	16	16	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42856	329	22	22	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42857	330	8	8	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42858	398	23	23	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42859	399	23	23	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42860	400	20	20	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
42861	401	26	26	0	2013-08-12 00:00:00	2013-08-22 00:00:00	2013-08-23 00:00:00		2013-08-22 00:00:00
