SalesOrderID	SalesOrderDetailID	CarrierTrackingNumber	OrderQty	ProductID	SpecialOfferID	UnitPrice	UnitPriceDiscount	LineTotal	rowguid	ModifiedDate
43666	72	D46A-40CA-8D	1	753	1	2146
43666	73	D46A-40CA-8D	1	732	1	356
43666	74	D46A-40CA-8D	1	756	1	874
43666	75	D46A-40CA-8D	2	768	1	419
43666	76	D46A-40CA-8D	1	766	1	419
43667	77	4DFB-4B10-A6	3	710	1	5
43667	78	4DFB-4B10-A6	1	773	1	2039
43667	79	4DFB-4B10-A6	1	778	1	2024
43667	80	4DFB-4B10-A6	1	775	1	2024
43668	81	365D-4C9A-BE	3	756	1	874
43668	82	365D-4C9A-BE	2	753	1	2146
43668	83	365D-4C9A-BE	7	760	1	419
43668	84	365D-4C9A-BE	6	765	1	419
43668	85	365D-4C9A-BE	6	715	1	28
43668	86	365D-4C9A-BE	6	730	1	183
43668	87	365D-4C9A-BE	2	707	1	20
43668	88	365D-4C9A-BE	2	711	1	20
43668	89	365D-4C9A-BE	2	754	1	874
43668	90	365D-4C9A-BE	4	712	1	5
43668	91	365D-4C9A-BE	2	729	1	183
43668	92	365D-4C9A-BE	3	755	1	874
43668	93	365D-4C9A-BE	3	761	1	419
43668	94	365D-4C9A-BE	2	770	1	419
43668	95	365D-4C9A-BE	3	726	1	183
43668	96	365D-4C9A-BE	2	764	1	419
43668	97	365D-4C9A-BE	2	766	1	419
43668	98	365D-4C9A-BE	2	725	1	183
43668	99	365D-4C9A-BE	1	716	1	28
43668	100	365D-4C9A-BE	2	768	1	419
43668	101	365D-4C9A-BE	4	732	1	356
43668	102	365D-4C9A-BE	6	758	1	874
43668	103	365D-4C9A-BE	4	762	1	419
43668	104	365D-4C9A-BE	3	738	1	178
43668	105	365D-4C9A-BE	4	714	1	28
43668	106	365D-4C9A-BE	3	722	1	178
43668	107	365D-4C9A-BE	1	708	1	20
43668	108	365D-4C9A-BE	3	733	1	356
43668	109	365D-4C9A-BE	3	763	1	419
43669	110	B65C-4867-86	1	747	1	714
43670	111	F101-4649-85	1	710	1	5
43670	112	F101-4649-85	2	709	1	5
43670	113	F101-4649-85	2	773	1	2039
43670	114	F101-4649-85	1	776	1	2024
43671	115	DFD9-41B7-94	1	753	1	2146
43671	116	DFD9-41B7-94	2	714	1	28
43671	117	DFD9-41B7-94	1	756	1	874
43671	118	DFD9-41B7-94	2	768	1	419
43671	119	DFD9-41B7-94	2	732	1	356
43671	120	DFD9-41B7-94	2	763	1	419
43671	121	DFD9-41B7-94	2	755	1	874
43671	122	DFD9-41B7-94	2	764	1	419
43671	123	DFD9-41B7-94	1	716	1	28
43671	124	DFD9-41B7-94	1	711	1	20
43671	125	DFD9-41B7-94	1	708	1	20
43672	126	F4B5-48D0-BA	6	709	1	5
43672	127	F4B5-48D0-BA	2	776	1	2024
43672	128	F4B5-48D0-BA	1	774	1	2039
43673	129	260F-4DCF-A1	1	754	1	874
43673	130	260F-4DCF-A1	3	715	1	28
43673	131	260F-4DCF-A1	1	729	1	183
43673	132	260F-4DCF-A1	2	761	1	419
43673	133	260F-4DCF-A1	1	762	1	419
43673	134	260F-4DCF-A1	2	738	1	178
43673	135	260F-4DCF-A1	2	770	1	419
43673	136	260F-4DCF-A1	1	712	1	5
43673	137	260F-4DCF-A1	2	708	1	20
43673	138	260F-4DCF-A1	1	711	1	20
43673	139	260F-4DCF-A1	4	707	1	20
43674	140	4C12-4FF9-80	3	758	1	874
43675	141	5069-4470-BE	4	761	1	419
43675	142	5069-4470-BE	5	711	1	20
43675	143	5069-4470-BE	2	738	1	178
43675	144	5069-4470-BE	1	708	1	20
43675	145	5069-4470-BE	2	762	1	419
43675	146	5069-4470-BE	2	758	1	874
43675	147	5069-4470-BE	2	712	1	5
43675	148	5069-4470-BE	1	754	1	874
43675	149	5069-4470-BE	3	715	1	28
43676	150	11BA-4D19-B7	2	776	1	2024
43676	151	11BA-4D19-B7	2	778	1	2024
43676	152	11BA-4D19-B7	1	710	1	5
43676	153	11BA-4D19-B7	3	775	1	2024
43676	154	11BA-4D19-B7	4	709	1	5
43677	155	8E3A-4564-99	3	715	1	28
43677	156	8E3A-4564-99	1	753	1	2146
43677	157	8E3A-4564-99	1	758	1	874
43677	158	8E3A-4564-99	1	770	1	419
43677	159	8E3A-4564-99	2	708	1	20
43677	160	8E3A-4564-99	4	760	1	419
43677	161	8E3A-4564-99	2	765	1	419
43677	162	8E3A-4564-99	1	763	1	419
43677	163	8E3A-4564-99	5	712	1	5
43677	164	8E3A-4564-99	1	707	1	20
43677	165	8E3A-4564-99	1	754	1	874
43677	166	8E3A-4564-99	2	729	1	183
43678	167	FBD8-4CE4-8B	1	760	1	419
43678	168	FBD8-4CE4-8B	2	738	1	178
43678	169	FBD8-4CE4-8B	1	765	1	419
43678	170	FBD8-4CE4-8B	2	732	1	356
43678	171	FBD8-4CE4-8B	3	762	1	419
43678	172	FBD8-4CE4-8B	2	761	1	419
43678	173	FBD8-4CE4-8B	3	712	1	5
43678	174	FBD8-4CE4-8B	4	708	1	20
43678	175	FBD8-4CE4-8B	2	729	1	183
43678	176	FBD8-4CE4-8B	1	756	1	874
43678	177	FBD8-4CE4-8B	2	725	1	183
43678	178	FBD8-4CE4-8B	1	716	1	28
43678	179	FBD8-4CE4-8B	1	770	1	419
43678	180	FBD8-4CE4-8B	2	758	1	874
43678	181	FBD8-4CE4-8B	2	715	1	28
43678	182	FBD8-4CE4-8B	1	754	1	874
43678	183	FBD8-4CE4-8B	1	755	1	874
43678	184	FBD8-4CE4-8B	3	711	1	20
43678	185	FBD8-4CE4-8B	1	707	1	20
43679	186	918F-49F3-AD	1	760	1	419
43679	187	918F-49F3-AD	2	770	1	419
43679	188	918F-49F3-AD	2	715	1	28
43680	189	FF1F-4DD0-98	3	760	1	419
43680	190	FF1F-4DD0-98	2	756	1	874
43680	191	FF1F-4DD0-98	2	738	1	178
43680	192	FF1F-4DD0-98	4	707	1	20
43680	193	FF1F-4DD0-98	1	729	1	183
43680	194	FF1F-4DD0-98	1	711	1	20
43680	195	FF1F-4DD0-98	2	715	1	28
43680	196	FF1F-4DD0-98	2	725	1	183
43680	197	FF1F-4DD0-98	1	758	1	874
43680	198	FF1F-4DD0-98	1	761	1	419
43680	199	FF1F-4DD0-98	2	753	1	2146
43680	200	FF1F-4DD0-98	2	708	1	20
43680	201	FF1F-4DD0-98	3	765	1	419
43680	202	FF1F-4DD0-98	3	712	1	5
43680	203	FF1F-4DD0-98	1	763	1	419
43681	204	6D51-449D-B3	6	715	1	28
43681	205	6D51-449D-B3	5	762	1	419
43681	206	6D51-449D-B3	1	732	1	356
43681	207	6D51-449D-B3	1	707	1	20
43681	208	6D51-449D-B3	1	729	1	183
43681	209	6D51-449D-B3	2	708	1	20
43681	210	6D51-449D-B3	3	770	1	419
43681	211	6D51-449D-B3	2	730	1	183
43681	212	6D51-449D-B3	3	758	1	874
43681	213	6D51-449D-B3	1	768	1	419
43681	214	6D51-449D-B3	2	761	1	419
43681	215	6D51-449D-B3	2	738	1	178
43681	216	6D51-449D-B3	1	753	1	2146
43681	217	6D51-449D-B3	2	714	1	28
43681	218	6D51-449D-B3	2	764	1	419
43681	219	6D51-449D-B3	2	760	1	419
43681	220	6D51-449D-B3	1	756	1	874
43681	221	6D51-449D-B3	2	716	1	28
43681	222	6D51-449D-B3	2	711	1	20
43681	223	6D51-449D-B3	1	725	1	183
43681	224	6D51-449D-B3	2	712	1	5
43682	225	ECD4-43A8-A8	2	758	1	874
43682	226	ECD4-43A8-A8	1	762	1	419
43682	227	ECD4-43A8-A8	2	760	1	419
43682	228	ECD4-43A8-A8	2	770	1	419
43682	229	ECD4-43A8-A8	1	715	1	28
43683	230	2299-44F7-95	2	776	1	2024
43683	231	2299-44F7-95	2	715	1	28
43683	232	2299-44F7-95	2	773	1	2039
43683	233	2299-44F7-95	1	774	1	2039
43683	234	2299-44F7-95	1	708	1	20
43683	235	2299-44F7-95	2	711	1	20
43683	236	2299-44F7-95	3	712	1	5
43683	237	2299-44F7-95	4	775	1	2024
43683	238	2299-44F7-95	6	777	1	2024
43683	239	2299-44F7-95	1	772	1	2039
43683	240	2299-44F7-95	3	707	1	20
43683	241	2299-44F7-95	5	778	1	2024
43683	242	2299-44F7-95	6	709	1	5
43684	243	8C01-4CC0-A9	2	754	1	874
43684	244	8C01-4CC0-A9	2	762	1	419
43684	245	8C01-4CC0-A9	1	760	1	419
43684	246	8C01-4CC0-A9	2	758	1	874
43684	247	8C01-4CC0-A9	1	770	1	419
43684	248	8C01-4CC0-A9	1	763	1	419
43685	249	C519-4AB3-88	3	765	1	419
43685	250	C519-4AB3-88	1	763	1	419
43685	251	C519-4AB3-88	1	754	1	874
43685	252	C519-4AB3-88	1	725	1	183
43686	253	FBD0-4F71-80	3	758	1	874
43686	254	FBD0-4F71-80	1	762	1	419
43686	255	FBD0-4F71-80	1	770	1	419
43687	256	61FA-475A-AC	1	768	1	419
43687	257	61FA-475A-AC	2	765	1	419
43688	258	16F4-456B-9A	1	725	1	183
43688	259	16F4-456B-9A	2	760	1	419
43688	260	16F4-456B-9A	3	762	1	419
43688	261	16F4-456B-9A	1	738	1	178
43688	262	16F4-456B-9A	1	763	1	419
43688	263	16F4-456B-9A	2	729	1	183
43688	264	16F4-456B-9A	2	754	1	874
43688	265	16F4-456B-9A	2	758	1	874
43688	266	16F4-456B-9A	3	765	1	419
43688	267	16F4-456B-9A	1	770	1	419
43688	268	16F4-456B-9A	2	753	1	2146
43689	269	DCD9-4C9A-AB	3	764	1	419
43689	270	DCD9-4C9A-AB	2	738	1	178
43689	271	DCD9-4C9A-AB	2	725	1	183
43689	272	DCD9-4C9A-AB	1	753	1	2146
43689	273	DCD9-4C9A-AB	2	755	1	874
43689	274	DCD9-4C9A-AB	4	766	1	419
43689	275	DCD9-4C9A-AB	2	770	1	419
43689	276	DCD9-4C9A-AB	7	760	1	419
43689	277	DCD9-4C9A-AB	3	726	1	183
43689	278	DCD9-4C9A-AB	1	722	1	178
43689	279	DCD9-4C9A-AB	6	763	1	419
43689	280	DCD9-4C9A-AB	2	729	1	183
43689	281	DCD9-4C9A-AB	2	730	1	183
43689	282	DCD9-4C9A-AB	2	732	1	356
43689	283	DCD9-4C9A-AB	5	765	1	419
43689	284	DCD9-4C9A-AB	2	768	1	419
43689	285	DCD9-4C9A-AB	2	761	1	419
43689	286	DCD9-4C9A-AB	3	758	1	874
43689	287	DCD9-4C9A-AB	2	749	1	2146
43689	288	DCD9-4C9A-AB	9	762	1	419
43689	289	DCD9-4C9A-AB	4	754	1	874
43690	290	7A3C-492F-A6	1	715	1	28
43690	291	7A3C-492F-A6	1	770	1	419
43690	292	7A3C-492F-A6	2	712	1	5
43690	293	7A3C-492F-A6	2	760	1	419
43691	294	272B-4319-9E	1	758	1	874
43692	295	BFA9-470E-B4	5	770	1	419
43692	296	BFA9-470E-B4	1	725	1	183
43692	297	BFA9-470E-B4	8	754	1	874
43692	298	BFA9-470E-B4	2	730	1	183
43692	299	BFA9-470E-B4	10	715	1	28
43692	300	BFA9-470E-B4	1	768	1	419
43692	301	BFA9-470E-B4	4	756	1	874
43692	302	BFA9-470E-B4	2	738	1	178
43692	303	BFA9-470E-B4	8	758	1	874
43692	304	BFA9-470E-B4	3	708	1	20
43692	305	BFA9-470E-B4	6	762	1	419
43692	306	BFA9-470E-B4	3	732	1	356
43692	307	BFA9-470E-B4	6	712	1	5
43692	308	BFA9-470E-B4	4	714	1	28
43692	309	BFA9-470E-B4	7	760	1	419
43692	310	BFA9-470E-B4	2	755	1	874
43692	311	BFA9-470E-B4	4	716	1	28
43692	312	BFA9-470E-B4	2	765	1	419
43692	313	BFA9-470E-B4	1	764	1	419
43692	314	BFA9-470E-B4	2	753	1	2146
43692	315	BFA9-470E-B4	1	766	1	419
43692	316	BFA9-470E-B4	1	722	1	178
43692	317	BFA9-470E-B4	3	761	1	419
43692	318	BFA9-470E-B4	3	711	1	20
43692	319	BFA9-470E-B4	1	763	1	419
43692	320	BFA9-470E-B4	2	729	1	183
43692	321	BFA9-470E-B4	4	707	1	20
43692	322	BFA9-470E-B4	2	726	1	183
43693	323	EC62-4BB3-9B	3	716	1	28
43693	324	EC62-4BB3-9B	1	773	1	2039
43693	325	EC62-4BB3-9B	6	709	1	5
43693	326	EC62-4BB3-9B	2	707	1	20
43693	327	EC62-4BB3-9B	3	771	1	2039
43693	328	EC62-4BB3-9B	2	708	1	20
43693	329	EC62-4BB3-9B	1	774	1	2039
43693	330	EC62-4BB3-9B	3	777	1	2024
43693	331	EC62-4BB3-9B	1	772	1	2039
43693	332	EC62-4BB3-9B	1	778	1	2024
43694	333	EC3D-48E0-A6	3	776	1	2024
43694	334	EC3D-48E0-A6	3	771	1	2039
43694	335	EC3D-48E0-A6	2	715	1	28
43694	336	EC3D-48E0-A6	1	772	1	2039
43694	337	EC3D-48E0-A6	3	716	1	28
43694	338	EC3D-48E0-A6	1	707	1	20
43694	339	EC3D-48E0-A6	1	708	1	20
43694	340	EC3D-48E0-A6	1	774	1	2039
43694	341	EC3D-48E0-A6	2	773	1	2039
43694	342	EC3D-48E0-A6	1	712	1	5
43694	343	EC3D-48E0-A6	5	711	1	20
43695	344	A89C-4D25-B9	2	774	1	2039
43695	345	A89C-4D25-B9	2	748	1	722
43695	346	A89C-4D25-B9	1	747	1	714
43695	347	A89C-4D25-B9	1	742	1	722
43695	348	A89C-4D25-B9	5	777	1	2024
43695	349	A89C-4D25-B9	6	778	1	2024
43695	350	A89C-4D25-B9	2	709	1	5
43695	351	A89C-4D25-B9	5	775	1	2024
43696	352	50C1-41FA-BE	1	762	1	419
43697	353		1	749	1	3578
43698	354		1	773	1	3399
43699	355		1	773	1	3399
43700	356		1	767	1	699
43701	357		1	773	1	3399
43702	358		1	750	1	3578
43703	359		1	749	1	3578
43704	360		1	778	1	3374
43705	361		1	771	1	3399
43706	362		1	751	1	3578
43707	363		1	751	1	3578
43708	364		1	764	1	699
43709	365		1	752	1	3578
43710	366		1	753	1	3578
43711	367		1	753	1	3578
43712	368		1	750	1	3578
43713	369		1	749	1	3578
43714	370		1	750	1	3578
43715	371		1	753	1	3578
43716	372		1	750	1	3578
43717	373		1	767	1	699
43718	374		1	750	1	3578
43719	375		1	751	1	3578
43720	376		1	750	1	3578
43721	377		1	749	1	3578
43722	378		1	751	1	3578
43723	379		1	765	1	699
43724	380		1	750	1	3578
43725	381		1	750	1	3578
43726	382		1	765	1	699
43727	383		1	750	1	3578
43728	384		1	752	1	3578
43729	385		1	773	1	3399
43730	386		1	773	1	3399
43731	387		1	753	1	3578
43732	388		1	777	1	3374
43733	389		1	751	1	3578
43734	390		1	751	1	3578
43735	391		1	749	1	3578
43736	392		1	773	1	3399
43737	393		1	750	1	3578
43738	394		1	751	1	3578
43739	395		1	749	1	3578
43740	396		1	751	1	3578
43741	397		1	749	1	3578
43742	398		1	753	1	3578
43743	399		1	774	1	3399
43744	400		1	752	1	3578
43745	401		1	750	1	3578
43746	402		1	751	1	3578
43747	403		1	753	1	3578
43748	404		1	752	1	3578
43749	405		1	753	1	3578
43750	406		1	750	1	3578
43751	407		1	752	1	3578
43752	408		1	750	1	3578
43753	409		1	749	1	3578
43754	410		1	751	1	3578
43755	411		1	750	1	3578
43756	412		1	765	1	699
43757	413		1	777	1	3374
43758	414		1	749	1	3578
43759	415		1	749	1	3578
43760	416		1	753	1	3578
43761	417		1	749	1	3578
43762	418		1	753	1	3578
43763	419		1	752	1	3578
43764	420		1	749	1	3578
43765	421		1	773	1	3399
43766	422		1	752	1	3578
43767	423		1	777	1	3374
43768	424		1	751	1	3578
43769	425		1	751	1	3578
43770	426		1	751	1	3578
43771	427		1	764	1	699
43772	428		1	751	1	3578
43773	429		1	753	1	3578
43774	430		1	752	1	3578
43775	431		1	774	1	3399
43776	432		1	753	1	3578
43777	433		1	750	1	3578
43778	434		1	772	1	3399
43779	435		1	762	1	699
43780	436		1	750	1	3578
43781	437		1	751	1	3578
43782	438		1	751	1	3578
43783	439		1	751	1	3578
43784	440		1	749	1	3578
43785	441		1	750	1	3578
43786	442		1	750	1	3578
43787	443		1	771	1	3399
43788	444		1	778	1	3374
43789	445		1	778	1	3374
43790	446		1	771	1	3399
43791	447		1	753	1	3578
43792	448		1	751	1	3578
43793	449		1	771	1	3399
43794	450		1	774	1	3399
43795	451		1	751	1	3578
43796	452		1	770	1	699
43797	453		1	751	1	3578
43798	454		1	749	1	3578
43799	455		1	751	1	3578
43800	456		1	750	1	3578
43801	457		1	750	1	3578
43802	458		1	751	1	3578
43803	459		1	753	1	3578
43804	460		1	749	1	3578
43805	461		1	763	1	699
43806	462		1	751	1	3578
43807	463		1	751	1	3578
43808	464		1	752	1	3578
43809	465		1	749	1	3578
43810	466		1	772	1	3399
43811	467		1	773	1	3399
43812	468		1	751	1	3578
43813	469		1	777	1	3374
43814	470		1	777	1	3374
43815	471		1	750	1	3578
43816	472		1	753	1	3578
43817	473		1	749	1	3578
43818	474		1	751	1	3578
43819	475		1	773	1	3399
43820	476		1	751	1	3578
43821	477		1	749	1	3578
43822	478		1	752	1	3578
43823	479		1	770	1	699
43824	480		1	768	1	699
43825	481		1	752	1	3578
43826	482		1	775	1	3374
43827	483		1	768	1	699
43828	484		1	749	1	3578
43829	485		1	749	1	3578
43830	486		1	750	1	3578
43831	487		1	776	1	3374
43832	488		1	749	1	3578
43833	489		1	749	1	3578
43834	490		1	775	1	3374
43835	491		1	775	1	3374
43836	492		1	761	1	699
43837	493		1	777	1	3374
43838	494		1	752	1	3578
43839	495		1	750	1	3578
43840	496		1	762	1	699
43841	497		1	753	1	3578
43842	498		1	751	1	3578
43843	499	AEB6-4356-80	2	774	1	2039
43843	500	AEB6-4356-80	2	778	1	2024
43843	501	AEB6-4356-80	2	742	1	722
43843	502	AEB6-4356-80	5	777	1	2024
43843	503	AEB6-4356-80	2	748	1	722
43843	504	AEB6-4356-80	1	741	1	818
43843	505	AEB6-4356-80	1	745	1	809
43843	506	AEB6-4356-80	2	771	1	2039
43843	507	AEB6-4356-80	2	709	1	5
43843	508	AEB6-4356-80	3	776	1	2024
43844	509	15C3-40C5-AC	4	775	1	2024
43844	510	15C3-40C5-AC	2	776	1	2024
43844	511	15C3-40C5-AC	3	777	1	2024
43844	512	15C3-40C5-AC	1	778	1	2024
43845	513	2E65-4D8B-9A	1	725	1	183
43845	514	2E65-4D8B-9A	3	715	1	28
43845	515	2E65-4D8B-9A	1	770	1	419
43845	516	2E65-4D8B-9A	2	763	1	419
43845	517	2E65-4D8B-9A	2	761	1	419
43845	518	2E65-4D8B-9A	1	754	1	874
43845	519	2E65-4D8B-9A	2	765	1	419
43845	520	2E65-4D8B-9A	2	753	1	2146
43845	521	2E65-4D8B-9A	1	729	1	183
43845	522	2E65-4D8B-9A	4	712	1	5
43846	523	A787-4CD2-A0	3	729	1	183
43846	524	A787-4CD2-A0	1	712	1	5
43846	525	A787-4CD2-A0	1	738	1	178
43846	526	A787-4CD2-A0	1	725	1	183
43847	527	4E09-4638-82	1	715	1	28
43847	528	4E09-4638-82	1	712	1	5
43847	529	4E09-4638-82	1	758	1	874
43848	530	FB94-4C38-B1	1	773	1	2039
43848	531	FB94-4C38-B1	1	778	1	2024
43848	532	FB94-4C38-B1	1	775	1	2024
43848	533	FB94-4C38-B1	4	776	1	2024
43848	534	FB94-4C38-B1	2	771	1	2039
43849	535	D0B8-4476-BA	2	776	1	2024
43849	536	D0B8-4476-BA	1	714	1	28
43849	537	D0B8-4476-BA	2	777	1	2024
43849	538	D0B8-4476-BA	2	771	1	2039
43849	539	D0B8-4476-BA	1	711	1	20
43849	540	D0B8-4476-BA	1	773	1	2039
43849	541	D0B8-4476-BA	4	715	1	28
43849	542	D0B8-4476-BA	1	772	1	2039
43849	543	D0B8-4476-BA	1	707	1	20
43849	544	D0B8-4476-BA	2	774	1	2039
43849	545	D0B8-4476-BA	1	708	1	20
43850	546	EBA6-4C6F-86	1	765	1	419
43850	547	EBA6-4C6F-86	1	755	1	874
43850	548	EBA6-4C6F-86	1	761	1	419
43850	549	EBA6-4C6F-86	2	762	1	419
43850	550	EBA6-4C6F-86	1	753	1	2146
43850	551	EBA6-4C6F-86	3	725	1	183
43850	552	EBA6-4C6F-86	1	729	1	183
43850	553	EBA6-4C6F-86	3	758	1	874
43850	554	EBA6-4C6F-86	1	756	1	874
43850	555	EBA6-4C6F-86	3	732	1	356
43850	556	EBA6-4C6F-86	1	738	1	178
43851	557	56EA-48EB-96	2	761	1	419
43851	558	56EA-48EB-96	1	760	1	419
43851	559	56EA-48EB-96	1	711	1	20
43851	560	56EA-48EB-96	3	770	1	419
43851	561	56EA-48EB-96	1	707	1	20
43851	562	56EA-48EB-96	1	725	1	183
43851	563	56EA-48EB-96	1	754	1	874
43851	564	56EA-48EB-96	3	738	1	178
43851	565	56EA-48EB-96	1	753	1	2146
43851	566	56EA-48EB-96	1	765	1	419
43851	567	56EA-48EB-96	1	712	1	5
43851	568	56EA-48EB-96	3	708	1	20
43852	569	C745-45C2-A1	1	776	1	2024
43853	570	434D-4DAA-96	2	777	1	2024
43853	571	434D-4DAA-96	1	773	1	2039
43853	572	434D-4DAA-96	1	771	1	2039
43853	573	434D-4DAA-96	4	776	1	2024
43853	574	434D-4DAA-96	2	775	1	2024
43853	575	434D-4DAA-96	3	778	1	2024
43854	576	D379-445F-92	2	758	1	874
43855	577	FB88-4B92-82	2	765	1	419
43855	578	FB88-4B92-82	2	760	1	419
43855	579	FB88-4B92-82	1	753	1	2146
43855	580	FB88-4B92-82	4	761	1	419
43855	581	FB88-4B92-82	1	738	1	178
43855	582	FB88-4B92-82	3	762	1	419
43855	583	FB88-4B92-82	2	732	1	356
43855	584	FB88-4B92-82	1	766	1	419
43855	585	FB88-4B92-82	1	726	1	183
43855	586	FB88-4B92-82	2	770	1	419
43855	587	FB88-4B92-82	1	725	1	183
43855	588	FB88-4B92-82	1	755	1	874
43855	589	FB88-4B92-82	2	768	1	419
43856	590	745E-4F74-BC	2	709	1	5
43856	591	745E-4F74-BC	1	777	1	2024
43857	592	0CD4-4091-9B	1	760	1	419
43857	593	0CD4-4091-9B	1	765	1	419
43857	594	0CD4-4091-9B	2	762	1	419
43857	595	0CD4-4091-9B	3	758	1	874
43857	596	0CD4-4091-9B	1	715	1	28
43857	597	0CD4-4091-9B	3	712	1	5
43857	598	0CD4-4091-9B	1	716	1	28
43857	599	0CD4-4091-9B	1	725	1	183
43857	600	0CD4-4091-9B	2	711	1	20
43857	601	0CD4-4091-9B	1	708	1	20
43857	602	0CD4-4091-9B	2	738	1	178
43857	603	0CD4-4091-9B	1	763	1	419
43857	604	0CD4-4091-9B	2	754	1	874
43857	605	0CD4-4091-9B	2	707	1	20
43858	606	8FFA-4339-B7	2	762	1	419
43858	607	8FFA-4339-B7	2	761	1	419
43858	608	8FFA-4339-B7	5	770	1	419
43858	609	8FFA-4339-B7	1	765	1	419
43858	610	8FFA-4339-B7	2	738	1	178
43858	611	8FFA-4339-B7	3	763	1	419
43858	612	8FFA-4339-B7	2	754	1	874
43858	613	8FFA-4339-B7	1	722	1	178
43858	614	8FFA-4339-B7	2	753	1	2146
43858	615	8FFA-4339-B7	1	726	1	183
43858	616	8FFA-4339-B7	1	766	1	419
43858	617	8FFA-4339-B7	1	729	1	183
43858	618	8FFA-4339-B7	1	756	1	874
43859	619	2C16-4AA6-B4	1	715	1	28
43859	620	2C16-4AA6-B4	1	762	1	419
43859	621	2C16-4AA6-B4	3	758	1	874
43859	622	2C16-4AA6-B4	2	760	1	419
43860	623	E57D-4B4B-BF	2	761	1	419
43860	624	E57D-4B4B-BF	1	770	1	419
43860	625	E57D-4B4B-BF	2	758	1	874
43860	626	E57D-4B4B-BF	2	765	1	419
43860	627	E57D-4B4B-BF	1	732	1	356
43860	628	E57D-4B4B-BF	1	762	1	419
43860	629	E57D-4B4B-BF	1	738	1	178
43860	630	E57D-4B4B-BF	1	768	1	419
43860	631	E57D-4B4B-BF	2	753	1	2146
43860	632	E57D-4B4B-BF	1	729	1	183
43860	633	E57D-4B4B-BF	1	763	1	419
43860	634	E57D-4B4B-BF	1	756	1	874
43861	635	0CC0-4166-9E	1	732	1	356
