Date,DateKey,Year,Month,Day,DayOfWeek,Quarter,WeekOfYear,DayName,MonthName,IsWeekend
2009-12-31,20091231,2009,12,31,5,4,53,Thursday,December,false
2010-01-01,20100101,2010,1,1,6,1,53,Friday,January,false
2010-01-02,20100102,2010,1,2,7,1,53,Saturday,January,true
2010-01-03,20100103,2010,1,3,1,1,53,Sunday,January,true
2010-01-04,20100104,2010,1,4,2,1,1,Monday,January,false
2010-01-05,20100105,2010,1,5,3,1,1,Tuesday,January,false
2010-01-06,20100106,2010,1,6,4,1,1,Wednesday,January,false
2010-01-07,20100107,2010,1,7,5,1,1,Thursday,January,false
2010-01-08,20100108,2010,1,8,6,1,1,Friday,January,false
2010-01-09,20100109,2010,1,9,7,1,1,Saturday,January,true
2010-01-10,20100110,2010,1,10,1,1,1,Sunday,January,true
2010-01-11,20100111,2010,1,11,2,1,2,Monday,January,false
2010-01-12,20100112,2010,1,12,3,1,2,Tuesday,January,false
2010-01-13,20100113,2010,1,13,4,1,2,Wednesday,January,false
2010-01-14,20100114,2010,1,14,5,1,2,Thursday,January,false
2010-01-15,20100115,2010,1,15,6,1,2,Friday,January,false
2010-01-16,20100116,2010,1,16,7,1,2,Saturday,January,true
2010-01-17,20100117,2010,1,17,1,1,2,Sunday,January,true
2010-01-18,20100118,2010,1,18,2,1,3,Monday,January,false
2010-01-19,20100119,2010,1,19,3,1,3,Tuesday,January,false
2010-01-20,20100120,2010,1,20,4,1,3,Wednesday,January,false
2010-01-21,20100121,2010,1,21,5,1,3,Thursday,January,false
2010-01-22,20100122,2010,1,22,6,1,3,Friday,January,false
2010-01-23,20100123,2010,1,23,7,1,3,Saturday,January,true
2010-01-24,20100124,2010,1,24,1,1,3,Sunday,January,true
2010-01-25,20100125,2010,1,25,2,1,4,Monday,January,false
2010-01-26,20100126,2010,1,26,3,1,4,Tuesday,January,false
2010-01-27,20100127,2010,1,27,4,1,4,Wednesday,January,false
2010-01-28,20100128,2010,1,28,5,1,4,Thursday,January,false
2010-01-29,20100129,2010,1,29,6,1,4,Friday,January,false
2010-01-30,20100130,2010,1,30,7,1,4,Saturday,January,true
2010-01-31,20100131,2010,1,31,1,1,4,Sunday,January,true
2010-02-01,20100201,2010,2,1,2,1,5,Monday,February,false
2010-02-02,20100202,2010,2,2,3,1,5,Tuesday,February,false
2010-02-03,20100203,2010,2,3,4,1,5,Wednesday,February,false
2010-02-04,20100204,2010,2,4,5,1,5,Thursday,February,false
2010-02-05,20100205,2010,2,5,6,1,5,Friday,February,false
2010-02-06,20100206,2010,2,6,7,1,5,Saturday,February,true
2010-02-07,20100207,2010,2,7,1,1,5,Sunday,February,true
2010-02-08,20100208,2010,2,8,2,1,6,Monday,February,false
2010-02-09,20100209,2010,2,9,3,1,6,Tuesday,February,false
2010-02-10,20100210,2010,2,10,4,1,6,Wednesday,February,false
2010-02-11,20100211,2010,2,11,5,1,6,Thursday,February,false
2010-02-12,20100212,2010,2,12,6,1,6,Friday,February,false
2010-02-13,20100213,2010,2,13,7,1,6,Saturday,February,true
2010-02-14,20100214,2010,2,14,1,1,6,Sunday,February,true
2010-02-15,20100215,2010,2,15,2,1,7,Monday,February,false
2010-02-16,20100216,2010,2,16,3,1,7,Tuesday,February,false
2010-02-17,20100217,2010,2,17,4,1,7,Wednesday,February,false
2010-02-18,20100218,2010,2,18,5,1,7,Thursday,February,false
2010-02-19,20100219,2010,2,19,6,1,7,Friday,February,false
2010-02-20,20100220,2010,2,20,7,1,7,Saturday,February,true
2010-02-21,20100221,2010,2,21,1,1,7,Sunday,February,true
2010-02-22,20100222,2010,2,22,2,1,8,Monday,February,false
2010-02-23,20100223,2010,2,23,3,1,8,Tuesday,February,false
2010-02-24,20100224,2010,2,24,4,1,8,Wednesday,February,false
2010-02-25,20100225,2010,2,25,5,1,8,Thursday,February,false
2010-02-26,20100226,2010,2,26,6,1,8,Friday,February,false
2010-02-27,20100227,2010,2,27,7,1,8,Saturday,February,true
2010-02-28,20100228,2010,2,28,1,1,8,Sunday,February,true
2010-03-01,20100301,2010,3,1,2,1,9,Monday,March,false
2010-03-02,20100302,2010,3,2,3,1,9,Tuesday,March,false
2010-03-03,20100303,2010,3,3,4,1,9,Wednesday,March,false
2010-03-04,20100304,2010,3,4,5,1,9,Thursday,March,false
2010-03-05,20100305,2010,3,5,6,1,9,Friday,March,false
2010-03-06,20100306,2010,3,6,7,1,9,Saturday,March,true
2010-03-07,20100307,2010,3,7,1,1,9,Sunday,March,true
2010-03-08,20100308,2010,3,8,2,1,10,Monday,March,false
2010-03-09,20100309,2010,3,9,3,1,10,Tuesday,March,false
2010-03-10,20100310,2010,3,10,4,1,10,Wednesday,March,false
2010-03-11,20100311,2010,3,11,5,1,10,Thursday,March,false
2010-03-12,20100312,2010,3,12,6,1,10,Friday,March,false
2010-03-13,20100313,2010,3,13,7,1,10,Saturday,March,true
2010-03-14,20100314,2010,3,14,1,1,10,Sunday,March,true
2010-03-15,20100315,2010,3,15,2,1,11,Monday,March,false
2010-03-16,20100316,2010,3,16,3,1,11,Tuesday,March,false
2010-03-17,20100317,2010,3,17,4,1,11,Wednesday,March,false
2010-03-18,20100318,2010,3,18,5,1,11,Thursday,March,false
2010-03-19,20100319,2010,3,19,6,1,11,Friday,March,false
2010-03-20,20100320,2010,3,20,7,1,11,Saturday,March,true
2010-03-21,20100321,2010,3,21,1,1,11,Sunday,March,true
2010-03-22,20100322,2010,3,22,2,1,12,Monday,March,false
2010-03-23,20100323,2010,3,23,3,1,12,Tuesday,March,false
2010-03-24,20100324,2010,3,24,4,1,12,Wednesday,March,false
2010-03-25,20100325,2010,3,25,5,1,12,Thursday,March,false
2010-03-26,20100326,2010,3,26,6,1,12,Friday,March,false
2010-03-27,20100327,2010,3,27,7,1,12,Saturday,March,true
2010-03-28,20100328,2010,3,28,1,1,12,Sunday,March,true
2010-03-29,20100329,2010,3,29,2,1,13,Monday,March,false
2010-03-30,20100330,2010,3,30,3,1,13,Tuesday,March,false
2010-03-31,20100331,2010,3,31,4,1,13,Wednesday,March,false
2010-04-01,20100401,2010,4,1,5,2,13,Thursday,April,false
2010-04-02,20100402,2010,4,2,6,2,13,Friday,April,false
2010-04-03,20100403,2010,4,3,7,2,13,Saturday,April,true
2010-04-04,20100404,2010,4,4,1,2,13,Sunday,April,true
2010-04-05,20100405,2010,4,5,2,2,14,Monday,April,false
2010-04-06,20100406,2010,4,6,3,2,14,Tuesday,April,false
2010-04-07,20100407,2010,4,7,4,2,14,Wednesday,April,false
2010-04-08,20100408,2010,4,8,5,2,14,Thursday,April,false
2010-04-09,20100409,2010,4,9,6,2,14,Friday,April,false
2010-04-10,20100410,2010,4,10,7,2,14,Saturday,April,true
2010-04-11,20100411,2010,4,11,1,2,14,Sunday,April,true
2010-04-12,20100412,2010,4,12,2,2,15,Monday,April,false
2010-04-13,20100413,2010,4,13,3,2,15,Tuesday,April,false
2010-04-14,20100414,2010,4,14,4,2,15,Wednesday,April,false
2010-04-15,20100415,2010,4,15,5,2,15,Thursday,April,false
2010-04-16,20100416,2010,4,16,6,2,15,Friday,April,false
2010-04-17,20100417,2010,4,17,7,2,15,Saturday,April,true
2010-04-18,20100418,2010,4,18,1,2,15,Sunday,April,true
2010-04-19,20100419,2010,4,19,2,2,16,Monday,April,false
2010-04-20,20100420,2010,4,20,3,2,16,Tuesday,April,false
2010-04-21,20100421,2010,4,21,4,2,16,Wednesday,April,false
2010-04-22,20100422,2010,4,22,5,2,16,Thursday,April,false
2010-04-23,20100423,2010,4,23,6,2,16,Friday,April,false
2010-04-24,20100424,2010,4,24,7,2,16,Saturday,April,true
2010-04-25,20100425,2010,4,25,1,2,16,Sunday,April,true
2010-04-26,20100426,2010,4,26,2,2,17,Monday,April,false
2010-04-27,20100427,2010,4,27,3,2,17,Tuesday,April,false
2010-04-28,20100428,2010,4,28,4,2,17,Wednesday,April,false
2010-04-29,20100429,2010,4,29,5,2,17,Thursday,April,false
