Date,DateKey,Year,Month,Day,DayOfWeek,Quarter,WeekOfYear,DayName,MonthName,IsWeekend
2011-09-04,20110904,2011,9,4,1,3,35,Sunday,September,true
2011-09-05,20110905,2011,9,5,2,3,36,Monday,September,false
2011-09-06,20110906,2011,9,6,3,3,36,Tuesday,September,false
2011-09-07,20110907,2011,9,7,4,3,36,Wednesday,September,false
2011-09-08,20110908,2011,9,8,5,3,36,Thursday,September,false
2011-09-09,20110909,2011,9,9,6,3,36,Friday,September,false
2011-09-10,20110910,2011,9,10,7,3,36,Saturday,September,true
2011-09-11,20110911,2011,9,11,1,3,36,Sunday,September,true
2011-09-12,20110912,2011,9,12,2,3,37,Monday,September,false
2011-09-13,20110913,2011,9,13,3,3,37,Tuesday,September,false
2011-09-14,20110914,2011,9,14,4,3,37,Wednesday,September,false
2011-09-15,20110915,2011,9,15,5,3,37,Thursday,September,false
2011-09-16,20110916,2011,9,16,6,3,37,Friday,September,false
2011-09-17,20110917,2011,9,17,7,3,37,Saturday,September,true
2011-09-18,20110918,2011,9,18,1,3,37,Sunday,September,true
2011-09-19,20110919,2011,9,19,2,3,38,Monday,September,false
2011-09-20,20110920,2011,9,20,3,3,38,Tuesday,September,false
2011-09-21,20110921,2011,9,21,4,3,38,Wednesday,September,false
2011-09-22,20110922,2011,9,22,5,3,38,Thursday,September,false
2011-09-23,20110923,2011,9,23,6,3,38,Friday,September,false
2011-09-24,20110924,2011,9,24,7,3,38,Saturday,September,true
2011-09-25,20110925,2011,9,25,1,3,38,Sunday,September,true
2011-09-26,20110926,2011,9,26,2,3,39,Monday,September,false
2011-09-27,20110927,2011,9,27,3,3,39,Tuesday,September,false
2011-09-28,20110928,2011,9,28,4,3,39,Wednesday,September,false
2011-09-29,20110929,2011,9,29,5,3,39,Thursday,September,false
2011-09-30,20110930,2011,9,30,6,3,39,Friday,September,false
2011-10-01,20111001,2011,10,1,7,4,39,Saturday,October,true
2011-10-02,20111002,2011,10,2,1,4,39,Sunday,October,true
2011-10-03,20111003,2011,10,3,2,4,40,Monday,October,false
2011-10-04,20111004,2011,10,4,3,4,40,Tuesday,October,false
2011-10-05,20111005,2011,10,5,4,4,40,Wednesday,October,false
2011-10-06,20111006,2011,10,6,5,4,40,Thursday,October,false
2011-10-07,20111007,2011,10,7,6,4,40,Friday,October,false
2011-10-08,20111008,2011,10,8,7,4,40,Saturday,October,true
2011-10-09,20111009,2011,10,9,1,4,40,Sunday,October,true
2011-10-10,20111010,2011,10,10,2,4,41,Monday,October,false
2011-10-11,20111011,2011,10,11,3,4,41,Tuesday,October,false
2011-10-12,20111012,2011,10,12,4,4,41,Wednesday,October,false
2011-10-13,20111013,2011,10,13,5,4,41,Thursday,October,false
2011-10-14,20111014,2011,10,14,6,4,41,Friday,October,false
2011-10-15,20111015,2011,10,15,7,4,41,Saturday,October,true
2011-10-16,20111016,2011,10,16,1,4,41,Sunday,October,true
2011-10-17,20111017,2011,10,17,2,4,42,Monday,October,false
2011-10-18,20111018,2011,10,18,3,4,42,Tuesday,October,false
2011-10-19,20111019,2011,10,19,4,4,42,Wednesday,October,false
2011-10-20,20111020,2011,10,20,5,4,42,Thursday,October,false
2011-10-21,20111021,2011,10,21,6,4,42,Friday,October,false
2011-10-22,20111022,2011,10,22,7,4,42,Saturday,October,true
2011-10-23,20111023,2011,10,23,1,4,42,Sunday,October,true
2011-10-24,20111024,2011,10,24,2,4,43,Monday,October,false
2011-10-25,20111025,2011,10,25,3,4,43,Tuesday,October,false
2011-10-26,20111026,2011,10,26,4,4,43,Wednesday,October,false
2011-10-27,20111027,2011,10,27,5,4,43,Thursday,October,false
2011-10-28,20111028,2011,10,28,6,4,43,Friday,October,false
2011-10-29,20111029,2011,10,29,7,4,43,Saturday,October,true
2011-10-30,20111030,2011,10,30,1,4,43,Sunday,October,true
2011-10-31,20111031,2011,10,31,2,4,44,Monday,October,false
2011-11-01,20111101,2011,11,1,3,4,44,Tuesday,November,false
2011-11-02,20111102,2011,11,2,4,4,44,Wednesday,November,false
2011-11-03,20111103,2011,11,3,5,4,44,Thursday,November,false
2011-11-04,20111104,2011,11,4,6,4,44,Friday,November,false
2011-11-05,20111105,2011,11,5,7,4,44,Saturday,November,true
2011-11-06,20111106,2011,11,6,1,4,44,Sunday,November,true
2011-11-07,20111107,2011,11,7,2,4,45,Monday,November,false
2011-11-08,20111108,2011,11,8,3,4,45,Tuesday,November,false
2011-11-09,20111109,2011,11,9,4,4,45,Wednesday,November,false
2011-11-10,20111110,2011,11,10,5,4,45,Thursday,November,false
2011-11-11,20111111,2011,11,11,6,4,45,Friday,November,false
2011-11-12,20111112,2011,11,12,7,4,45,Saturday,November,true
2011-11-13,20111113,2011,11,13,1,4,45,Sunday,November,true
2011-11-14,20111114,2011,11,14,2,4,46,Monday,November,false
2011-11-15,20111115,2011,11,15,3,4,46,Tuesday,November,false
2011-11-16,20111116,2011,11,16,4,4,46,Wednesday,November,false
2011-11-17,20111117,2011,11,17,5,4,46,Thursday,November,false
2011-11-18,20111118,2011,11,18,6,4,46,Friday,November,false
2011-11-19,20111119,2011,11,19,7,4,46,Saturday,November,true
2011-11-20,20111120,2011,11,20,1,4,46,Sunday,November,true
2011-11-21,20111121,2011,11,21,2,4,47,Monday,November,false
2011-11-22,20111122,2011,11,22,3,4,47,Tuesday,November,false
2011-11-23,20111123,2011,11,23,4,4,47,Wednesday,November,false
2011-11-24,20111124,2011,11,24,5,4,47,Thursday,November,false
2011-11-25,20111125,2011,11,25,6,4,47,Friday,November,false
2011-11-26,20111126,2011,11,26,7,4,47,Saturday,November,true
2011-11-27,20111127,2011,11,27,1,4,47,Sunday,November,true
2011-11-28,20111128,2011,11,28,2,4,48,Monday,November,false
2011-11-29,20111129,2011,11,29,3,4,48,Tuesday,November,false
2011-11-30,20111130,2011,11,30,4,4,48,Wednesday,November,false
2011-12-01,20111201,2011,12,1,5,4,48,Thursday,December,false
2011-12-02,20111202,2011,12,2,6,4,48,Friday,December,false
2011-12-03,20111203,2011,12,3,7,4,48,Saturday,December,true
2011-12-04,20111204,2011,12,4,1,4,48,Sunday,December,true
2011-12-05,20111205,2011,12,5,2,4,49,Monday,December,false
2011-12-06,20111206,2011,12,6,3,4,49,Tuesday,December,false
2011-12-07,20111207,2011,12,7,4,4,49,Wednesday,December,false
2011-12-08,20111208,2011,12,8,5,4,49,Thursday,December,false
2011-12-09,20111209,2011,12,9,6,4,49,Friday,December,false
2011-12-10,20111210,2011,12,10,7,4,49,Saturday,December,true
2011-12-11,20111211,2011,12,11,1,4,49,Sunday,December,true
2011-12-12,20111212,2011,12,12,2,4,50,Monday,December,false
2011-12-13,20111213,2011,12,13,3,4,50,Tuesday,December,false
2011-12-14,20111214,2011,12,14,4,4,50,Wednesday,December,false
2011-12-15,20111215,2011,12,15,5,4,50,Thursday,December,false
2011-12-16,20111216,2011,12,16,6,4,50,Friday,December,false
2011-12-17,20111217,2011,12,17,7,4,50,Saturday,December,true
2011-12-18,20111218,2011,12,18,1,4,50,Sunday,December,true
2011-12-19,20111219,2011,12,19,2,4,51,Monday,December,false
2011-12-20,20111220,2011,12,20,3,4,51,Tuesday,December,false
2011-12-21,20111221,2011,12,21,4,4,51,Wednesday,December,false
2011-12-22,20111222,2011,12,22,5,4,51,Thursday,December,false
2011-12-23,20111223,2011,12,23,6,4,51,Friday,December,false
