Date,DateKey,Year,Month,Day,DayOfWeek,Quarter,WeekOfYear,DayName,MonthName,IsWeekend
2013-07-15,20130715,2013,7,15,2,3,29,Monday,July,false
2013-07-16,20130716,2013,7,16,3,3,29,Tuesday,July,false
2013-07-17,20130717,2013,7,17,4,3,29,Wednesday,July,false
2013-07-18,20130718,2013,7,18,5,3,29,Thursday,July,false
2013-07-19,20130719,2013,7,19,6,3,29,Friday,July,false
2013-07-20,20130720,2013,7,20,7,3,29,Saturday,July,true
2013-07-21,20130721,2013,7,21,1,3,29,Sunday,July,true
2013-07-22,20130722,2013,7,22,2,3,30,Monday,July,false
2013-07-23,20130723,2013,7,23,3,3,30,Tuesday,July,false
2013-07-24,20130724,2013,7,24,4,3,30,Wednesday,July,false
2013-07-25,20130725,2013,7,25,5,3,30,Thursday,July,false
2013-07-26,20130726,2013,7,26,6,3,30,Friday,July,false
2013-07-27,20130727,2013,7,27,7,3,30,Saturday,July,true
2013-07-28,20130728,2013,7,28,1,3,30,Sunday,July,true
2013-07-29,20130729,2013,7,29,2,3,31,Monday,July,false
2013-07-30,20130730,2013,7,30,3,3,31,Tuesday,July,false
2013-07-31,20130731,2013,7,31,4,3,31,Wednesday,July,false
2013-08-01,20130801,2013,8,1,5,3,31,Thursday,August,false
2013-08-02,20130802,2013,8,2,6,3,31,Friday,August,false
2013-08-03,20130803,2013,8,3,7,3,31,Saturday,August,true
2013-08-04,20130804,2013,8,4,1,3,31,Sunday,August,true
2013-08-05,20130805,2013,8,5,2,3,32,Monday,August,false
2013-08-06,20130806,2013,8,6,3,3,32,Tuesday,August,false
2013-08-07,20130807,2013,8,7,4,3,32,Wednesday,August,false
2013-08-08,20130808,2013,8,8,5,3,32,Thursday,August,false
2013-08-09,20130809,2013,8,9,6,3,32,Friday,August,false
2013-08-10,20130810,2013,8,10,7,3,32,Saturday,August,true
2013-08-11,20130811,2013,8,11,1,3,32,Sunday,August,true
2013-08-12,20130812,2013,8,12,2,3,33,Monday,August,false
2013-08-13,20130813,2013,8,13,3,3,33,Tuesday,August,false
2013-08-14,20130814,2013,8,14,4,3,33,Wednesday,August,false
2013-08-15,20130815,2013,8,15,5,3,33,Thursday,August,false
2013-08-16,20130816,2013,8,16,6,3,33,Friday,August,false
2013-08-17,20130817,2013,8,17,7,3,33,Saturday,August,true
