Date,DateKey,Year,Month,Day,DayOfWeek,Quarter,WeekOfYear,DayName,MonthName,IsWeekend
2014-08-12,20140812,2014,8,12,3,3,33,Tuesday,August,false
2014-08-13,20140813,2014,8,13,4,3,33,Wednesday,August,false
2014-08-14,20140814,2014,8,14,5,3,33,Thursday,August,false
2014-08-15,20140815,2014,8,15,6,3,33,Friday,August,false
2014-08-16,20140816,2014,8,16,7,3,33,Saturday,August,true
2014-08-17,20140817,2014,8,17,1,3,33,Sunday,August,true
2014-08-18,20140818,2014,8,18,2,3,34,Monday,August,false
2014-08-19,20140819,2014,8,19,3,3,34,Tuesday,August,false
2014-08-20,20140820,2014,8,20,4,3,34,Wednesday,August,false
2014-08-21,20140821,2014,8,21,5,3,34,Thursday,August,false
2014-08-22,20140822,2014,8,22,6,3,34,Friday,August,false
2014-08-23,20140823,2014,8,23,7,3,34,Saturday,August,true
2014-08-24,20140824,2014,8,24,1,3,34,Sunday,August,true
2014-08-25,20140825,2014,8,25,2,3,35,Monday,August,false
2014-08-26,20140826,2014,8,26,3,3,35,Tuesday,August,false
2014-08-27,20140827,2014,8,27,4,3,35,Wednesday,August,false
2014-08-28,20140828,2014,8,28,5,3,35,Thursday,August,false
2014-08-29,20140829,2014,8,29,6,3,35,Friday,August,false
2014-08-30,20140830,2014,8,30,7,3,35,Saturday,August,true
2014-08-31,20140831,2014,8,31,1,3,35,Sunday,August,true
2014-09-01,20140901,2014,9,1,2,3,36,Monday,September,false
2014-09-02,20140902,2014,9,2,3,3,36,Tuesday,September,false
2014-09-03,20140903,2014,9,3,4,3,36,Wednesday,September,false
2014-09-04,20140904,2014,9,4,5,3,36,Thursday,September,false
2014-09-05,20140905,2014,9,5,6,3,36,Friday,September,false
2014-09-06,20140906,2014,9,6,7,3,36,Saturday,September,true
2014-09-07,20140907,2014,9,7,1,3,36,Sunday,September,true
2014-09-08,20140908,2014,9,8,2,3,37,Monday,September,false
2014-09-09,20140909,2014,9,9,3,3,37,Tuesday,September,false
2014-09-10,20140910,2014,9,10,4,3,37,Wednesday,September,false
2014-09-11,20140911,2014,9,11,5,3,37,Thursday,September,false
2014-09-12,20140912,2014,9,12,6,3,37,Friday,September,false
2014-09-13,20140913,2014,9,13,7,3,37,Saturday,September,true
2014-09-14,20140914,2014,9,14,1,3,37,Sunday,September,true
2014-09-15,20140915,2014,9,15,2,3,38,Monday,September,false
2014-09-16,20140916,2014,9,16,3,3,38,Tuesday,September,false
2014-09-17,20140917,2014,9,17,4,3,38,Wednesday,September,false
2014-09-18,20140918,2014,9,18,5,3,38,Thursday,September,false
2014-09-19,20140919,2014,9,19,6,3,38,Friday,September,false
2014-09-20,20140920,2014,9,20,7,3,38,Saturday,September,true
2014-09-21,20140921,2014,9,21,1,3,38,Sunday,September,true
2014-09-22,20140922,2014,9,22,2,3,39,Monday,September,false
2014-09-23,20140923,2014,9,23,3,3,39,Tuesday,September,false
