Date,DateKey,Year,Month,Day,DayOfWeek,Quarter,WeekOfYear,DayName,MonthName,IsWeekend
2013-11-23,20131123,2013,11,23,7,4,47,Saturday,November,true
2013-11-24,20131124,2013,11,24,1,4,47,Sunday,November,true
2013-11-25,20131125,2013,11,25,2,4,48,Monday,November,false
2013-11-26,20131126,2013,11,26,3,4,48,Tuesday,November,false
2013-11-27,20131127,2013,11,27,4,4,48,Wednesday,November,false
2013-11-28,20131128,2013,11,28,5,4,48,Thursday,November,false
2013-11-29,20131129,2013,11,29,6,4,48,Friday,November,false
2013-11-30,20131130,2013,11,30,7,4,48,Saturday,November,true
2013-12-01,20131201,2013,12,1,1,4,48,Sunday,December,true
2013-12-02,20131202,2013,12,2,2,4,49,Monday,December,false
2013-12-03,20131203,2013,12,3,3,4,49,Tuesday,December,false
2013-12-04,20131204,2013,12,4,4,4,49,Wednesday,December,false
2013-12-05,20131205,2013,12,5,5,4,49,Thursday,December,false
2013-12-06,20131206,2013,12,6,6,4,49,Friday,December,false
2013-12-07,20131207,2013,12,7,7,4,49,Saturday,December,true
2013-12-08,20131208,2013,12,8,1,4,49,Sunday,December,true
2013-12-09,20131209,2013,12,9,2,4,50,Monday,December,false
2013-12-10,20131210,2013,12,10,3,4,50,Tuesday,December,false
2013-12-11,20131211,2013,12,11,4,4,50,Wednesday,December,false
2013-12-12,20131212,2013,12,12,5,4,50,Thursday,December,false
2013-12-13,20131213,2013,12,13,6,4,50,Friday,December,false
2013-12-14,20131214,2013,12,14,7,4,50,Saturday,December,true
2013-12-15,20131215,2013,12,15,1,4,50,Sunday,December,true
2013-12-16,20131216,2013,12,16,2,4,51,Monday,December,false
2013-12-17,20131217,2013,12,17,3,4,51,Tuesday,December,false
2013-12-18,20131218,2013,12,18,4,4,51,Wednesday,December,false
2013-12-19,20131219,2013,12,19,5,4,51,Thursday,December,false
2013-12-20,20131220,2013,12,20,6,4,51,Friday,December,false
2013-12-21,20131221,2013,12,21,7,4,51,Saturday,December,true
2013-12-22,20131222,2013,12,22,1,4,51,Sunday,December,true
2013-12-23,20131223,2013,12,23,2,4,52,Monday,December,false
2013-12-24,20131224,2013,12,24,3,4,52,Tuesday,December,false
2013-12-25,20131225,2013,12,25,4,4,52,Wednesday,December,false
2013-12-26,20131226,2013,12,26,5,4,52,Thursday,December,false
2013-12-27,20131227,2013,12,27,6,4,52,Friday,December,false
2013-12-28,20131228,2013,12,28,7,4,52,Saturday,December,true
2013-12-29,20131229,2013,12,29,1,4,52,Sunday,December,true
2013-12-30,20131230,2013,12,30,2,4,1,Monday,December,false
2013-12-31,20131231,2013,12,31,3,4,1,Tuesday,December,false
2014-01-01,20140101,2014,1,1,4,1,1,Wednesday,January,false
2014-01-02,20140102,2014,1,2,5,1,1,Thursday,January,false
2014-01-03,20140103,2014,1,3,6,1,1,Friday,January,false
2014-01-04,20140104,2014,1,4,7,1,1,Saturday,January,true
2014-01-05,20140105,2014,1,5,1,1,1,Sunday,January,true
2014-01-06,20140106,2014,1,6,2,1,2,Monday,January,false
2014-01-07,20140107,2014,1,7,3,1,2,Tuesday,January,false
2014-01-08,20140108,2014,1,8,4,1,2,Wednesday,January,false
2014-01-09,20140109,2014,1,9,5,1,2,Thursday,January,false
2014-01-10,20140110,2014,1,10,6,1,2,Friday,January,false
2014-01-11,20140111,2014,1,11,7,1,2,Saturday,January,true
2014-01-12,20140112,2014,1,12,1,1,2,Sunday,January,true
2014-01-13,20140113,2014,1,13,2,1,3,Monday,January,false
2014-01-14,20140114,2014,1,14,3,1,3,Tuesday,January,false
2014-01-15,20140115,2014,1,15,4,1,3,Wednesday,January,false
2014-01-16,20140116,2014,1,16,5,1,3,Thursday,January,false
2014-01-17,20140117,2014,1,17,6,1,3,Friday,January,false
2014-01-18,20140118,2014,1,18,7,1,3,Saturday,January,true
2014-01-19,20140119,2014,1,19,1,1,3,Sunday,January,true
2014-01-20,20140120,2014,1,20,2,1,4,Monday,January,false
2014-01-21,20140121,2014,1,21,3,1,4,Tuesday,January,false
2014-01-22,20140122,2014,1,22,4,1,4,Wednesday,January,false
2014-01-23,20140123,2014,1,23,5,1,4,Thursday,January,false
2014-01-24,20140124,2014,1,24,6,1,4,Friday,January,false
2014-01-25,20140125,2014,1,25,7,1,4,Saturday,January,true
2014-01-26,20140126,2014,1,26,1,1,4,Sunday,January,true
2014-01-27,20140127,2014,1,27,2,1,5,Monday,January,false
2014-01-28,20140128,2014,1,28,3,1,5,Tuesday,January,false
2014-01-29,20140129,2014,1,29,4,1,5,Wednesday,January,false
2014-01-30,20140130,2014,1,30,5,1,5,Thursday,January,false
2014-01-31,20140131,2014,1,31,6,1,5,Friday,January,false
2014-02-01,20140201,2014,2,1,7,1,5,Saturday,February,true
2014-02-02,20140202,2014,2,2,1,1,5,Sunday,February,true
2014-02-03,20140203,2014,2,3,2,1,6,Monday,February,false
2014-02-04,20140204,2014,2,4,3,1,6,Tuesday,February,false
2014-02-05,20140205,2014,2,5,4,1,6,Wednesday,February,false
2014-02-06,20140206,2014,2,6,5,1,6,Thursday,February,false
2014-02-07,20140207,2014,2,7,6,1,6,Friday,February,false
2014-02-08,20140208,2014,2,8,7,1,6,Saturday,February,true
2014-02-09,20140209,2014,2,9,1,1,6,Sunday,February,true
2014-02-10,20140210,2014,2,10,2,1,7,Monday,February,false
2014-02-11,20140211,2014,2,11,3,1,7,Tuesday,February,false
2014-02-12,20140212,2014,2,12,4,1,7,Wednesday,February,false
2014-02-13,20140213,2014,2,13,5,1,7,Thursday,February,false
2014-02-14,20140214,2014,2,14,6,1,7,Friday,February,false
2014-02-15,20140215,2014,2,15,7,1,7,Saturday,February,true
2014-02-16,20140216,2014,2,16,1,1,7,Sunday,February,true
2014-02-17,20140217,2014,2,17,2,1,8,Monday,February,false
2014-02-18,20140218,2014,2,18,3,1,8,Tuesday,February,false
2014-02-19,20140219,2014,2,19,4,1,8,Wednesday,February,false
2014-02-20,20140220,2014,2,20,5,1,8,Thursday,February,false
2014-02-21,20140221,2014,2,21,6,1,8,Friday,February,false
2014-02-22,20140222,2014,2,22,7,1,8,Saturday,February,true
2014-02-23,20140223,2014,2,23,1,1,8,Sunday,February,true
2014-02-24,20140224,2014,2,24,2,1,9,Monday,February,false
2014-02-25,20140225,2014,2,25,3,1,9,Tuesday,February,false
2014-02-26,20140226,2014,2,26,4,1,9,Wednesday,February,false
2014-02-27,20140227,2014,2,27,5,1,9,Thursday,February,false
2014-02-28,20140228,2014,2,28,6,1,9,Friday,February,false
2014-03-01,20140301,2014,3,1,7,1,9,Saturday,March,true
2014-03-02,20140302,2014,3,2,1,1,9,Sunday,March,true
2014-03-03,20140303,2014,3,3,2,1,10,Monday,March,false
2014-03-04,20140304,2014,3,4,3,1,10,Tuesday,March,false
2014-03-05,20140305,2014,3,5,4,1,10,Wednesday,March,false
2014-03-06,20140306,2014,3,6,5,1,10,Thursday,March,false
