Date,DateKey,Year,Month,Day,DayOfWeek,Quarter,WeekOfYear,DayName,MonthName,IsWeekend
2011-04-05,20110405,2011,4,5,3,2,14,Tuesday,April,false
2011-04-06,20110406,2011,4,6,4,2,14,Wednesday,April,false
2011-04-07,20110407,2011,4,7,5,2,14,Thursday,April,false
2011-04-08,20110408,2011,4,8,6,2,14,Friday,April,false
2011-04-09,20110409,2011,4,9,7,2,14,Saturday,April,true
2011-04-10,20110410,2011,4,10,1,2,14,Sunday,April,true
2011-04-11,20110411,2011,4,11,2,2,15,Monday,April,false
2011-04-12,20110412,2011,4,12,3,2,15,Tuesday,April,false
2011-04-13,20110413,2011,4,13,4,2,15,Wednesday,April,false
2011-04-14,20110414,2011,4,14,5,2,15,Thursday,April,false
2011-04-15,20110415,2011,4,15,6,2,15,Friday,April,false
2011-04-16,20110416,2011,4,16,7,2,15,Saturday,April,true
2011-04-17,20110417,2011,4,17,1,2,15,Sunday,April,true
2011-04-18,20110418,2011,4,18,2,2,16,Monday,April,false
2011-04-19,20110419,2011,4,19,3,2,16,Tuesday,April,false
2011-04-20,20110420,2011,4,20,4,2,16,Wednesday,April,false
2011-04-21,20110421,2011,4,21,5,2,16,Thursday,April,false
2011-04-22,20110422,2011,4,22,6,2,16,Friday,April,false
2011-04-23,20110423,2011,4,23,7,2,16,Saturday,April,true
2011-04-24,20110424,2011,4,24,1,2,16,Sunday,April,true
2011-04-25,20110425,2011,4,25,2,2,17,Monday,April,false
2011-04-26,20110426,2011,4,26,3,2,17,Tuesday,April,false
2011-04-27,20110427,2011,4,27,4,2,17,Wednesday,April,false
2011-04-28,20110428,2011,4,28,5,2,17,Thursday,April,false
2011-04-29,20110429,2011,4,29,6,2,17,Friday,April,false
2011-04-30,20110430,2011,4,30,7,2,17,Saturday,April,true
2011-05-01,20110501,2011,5,1,1,2,17,Sunday,May,true
2011-05-02,20110502,2011,5,2,2,2,18,Monday,May,false
2011-05-03,20110503,2011,5,3,3,2,18,Tuesday,May,false
2011-05-04,20110504,2011,5,4,4,2,18,Wednesday,May,false
2011-05-05,20110505,2011,5,5,5,2,18,Thursday,May,false
2011-05-06,20110506,2011,5,6,6,2,18,Friday,May,false
2011-05-07,20110507,2011,5,7,7,2,18,Saturday,May,true
2011-05-08,20110508,2011,5,8,1,2,18,Sunday,May,true
2011-05-09,20110509,2011,5,9,2,2,19,Monday,May,false
2011-05-10,20110510,2011,5,10,3,2,19,Tuesday,May,false
2011-05-11,20110511,2011,5,11,4,2,19,Wednesday,May,false
2011-05-12,20110512,2011,5,12,5,2,19,Thursday,May,false
2011-05-13,20110513,2011,5,13,6,2,19,Friday,May,false
2011-05-14,20110514,2011,5,14,7,2,19,Saturday,May,true
2011-05-15,20110515,2011,5,15,1,2,19,Sunday,May,true
2011-05-16,20110516,2011,5,16,2,2,20,Monday,May,false
2011-05-17,20110517,2011,5,17,3,2,20,Tuesday,May,false
2011-05-18,20110518,2011,5,18,4,2,20,Wednesday,May,false
2011-05-19,20110519,2011,5,19,5,2,20,Thursday,May,false
2011-05-20,20110520,2011,5,20,6,2,20,Friday,May,false
2011-05-21,20110521,2011,5,21,7,2,20,Saturday,May,true
2011-05-22,20110522,2011,5,22,1,2,20,Sunday,May,true
2011-05-23,20110523,2011,5,23,2,2,21,Monday,May,false
2011-05-24,20110524,2011,5,24,3,2,21,Tuesday,May,false
2011-05-25,20110525,2011,5,25,4,2,21,Wednesday,May,false
2011-05-26,20110526,2011,5,26,5,2,21,Thursday,May,false
2011-05-27,20110527,2011,5,27,6,2,21,Friday,May,false
2011-05-28,20110528,2011,5,28,7,2,21,Saturday,May,true
2011-05-29,20110529,2011,5,29,1,2,21,Sunday,May,true
2011-05-30,20110530,2011,5,30,2,2,22,Monday,May,false
2011-05-31,20110531,2011,5,31,3,2,22,Tuesday,May,false
2011-06-01,20110601,2011,6,1,4,2,22,Wednesday,June,false
2011-06-02,20110602,2011,6,2,5,2,22,Thursday,June,false
2011-06-03,20110603,2011,6,3,6,2,22,Friday,June,false
2011-06-04,20110604,2011,6,4,7,2,22,Saturday,June,true
2011-06-05,20110605,2011,6,5,1,2,22,Sunday,June,true
